brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Vivo,Android,18.73,yes,no,13,8,16,4,4030,163.5,2019,261,99.04,75.95
Vivo,Android,18.73,yes,no,13,8,64,4,4030,163.5,2019,198,201.45,151.77
Vivo,Android,18.73,yes,no,13,8,32,4,4030,163.5,2018,538,198.81,99.42
Vivo,Android,18.73,yes,no,13,5,16,4,3260,143,2018,558,130.87,65.47
Vivo,Android,15.72,yes,no,13,12,64,4,3315,164,2018,477,250.05,125.08
Vivo,Android,15.72,yes,no,13,24,128,4,3315,164,2018,648,349.19,139.63
Vivo,Android,15.24,yes,no,8,5,16,4,3360,150,2018,589,119.84,59.88
Vivo,Android,15.72,yes,no,13,25,128,4,3315,164,2018,448,278.15,139.01
Vivo,Android,15.72,yes,no,13,16,128,4,3315,162,2018,385,250.27,162.05
Vivo,Android,21.75,yes,no,13,12,128,4,3400,156.2,2018,589,500.73,250.55
Vivo,Android,21.75,yes,no,13,25,64,4,3400,156,2018,408,349.47,174.81
Vivo,Android,18.73,yes,no,13,8,64,4,3260,152,2018,449,200.3,100.08
Vivo,Android,15.72,yes,no,13,12,64,4,3260,150,2018,376,297.5,193.42
Vivo,Android,19.37,yes,no,13,16,128,4,3260,149.3,2018,591,249.47,124.77
Vivo,Android,24.61,yes,no,13,16,128,4,4000,199,2018,583,698.66,349.32
Vivo,Android,24.61,yes,no,13,16,128,4,4000,199,2018,465,600.93,300.37
Vivo,Android,19.37,yes,no,13,24,64,4,3260,149.3,2018,667,300.19,120.22
Vivo,Android,18.73,yes,no,13,8,64,4,3260,150,2018,658,249.95,99.86
Vivo,Android,18.73,yes,no,13,5,32,4,3260,146.5,2018,453,179.81,89.99
Vivo,Android,19.69,yes,no,13,24,128,4,3425,159,2018,537,429.76,214.89
Vivo,Android,15.24,yes,no,13,5,16,4,3360,150,2018,523,140.79,70.31
Vivo,Android,15.72,yes,no,13,16,32,4,3260,150,2018,679,258.96,103.57
Vivo,Android,15.72,yes,no,13,24,64,4,3260,150,2018,430,300.93,150.28
Vivo,Android,19.69,yes,no,13,12,128,4,3200,156.2,2018,582,550.7,275.38
Vivo,Android,19.69,yes,no,13,12,64,4,3200,156.2,2018,475,451.03,225.59
Vivo,Android,13.81,yes,no,16,24,32,4,3000,139,2017,597,249.65,124.77
Vivo,Android,22.07,yes,no,13,12,64,4,3900,181.5,2017,540,451.08,225.57
Vivo,Android,22.07,yes,no,13,12,128,4,3900,181.5,2018,475,551,275.25
Vivo,Android,15.4,yes,no,13,12,64,4,3250,159,2017,863,390.45,117.08
Vivo,Android,28.42,yes,no,16,24,64,4,3225,160,2017,610,361.12,144.31
Vivo,Android,13.49,yes,no,13,5,16,4,3000,157,2017,799,169.56,67.92
Vivo,Android,13.49,yes,no,13,16,32,4,3000,162.8,2017,843,199.93,60
Vivo,Android,26.19,yes,no,16,14,64,4,4015,183.2,2017,662,391.35,156.54
Vivo,Android,13.49,yes,no,16,14,64,4,3320,154,2017,582,352.02,175.99
Vivo,Android,13.49,yes,no,13,20,64,4,3000,154,2017,797,278.35,111.32
Vivo,Android,10.95,yes,no,5,2,16,4,1900,157.8,2017,843,120.94,36.36
Vivo,Android,13.02,yes,no,13,5,16,4,2730,142,2017,608,198.74,79.39
Vivo,Android,13.49,yes,no,13,16,32,4,3000,155,2017,786,160.21,64.18
Vivo,Android,13.49,yes,no,16,14,64,4,3160,158.6,2017,601,449.41,179.83
Vivo,Android,13.49,yes,no,13,16,32,4,3000,154,2016,569,270.21,135.21
Vivo,Android,20,yes,no,14.5,16,128,4,4080,178,2016,840,699.7,209.88
Vivo,Android,26.67,yes,no,16,8,64,4,4000,199,2016,606,580.39,232.26
Vivo,Android,13.49,yes,no,16,8,64,4,3050,154,2016,661,460.65,184.36
Vivo,Android,13.49,yes,no,13,20,32,4,3000,154,2016,617,249.65,99.9
Vivo,Android,13.81,yes,no,16,16,64,4,4000,183.5,2016,791,680.67,272.38
Vivo,Android,13.02,yes,no,13,16,64,4,3000,151,2016,834,639.71,191.87
Vivo,Android,13.49,yes,no,13,8,32,4,3000,168,2016,678,300.68,120.26
Vivo,Android,12.7,yes,no,13,8,16,4,2550,138,2016,664,261.18,104.61
Vivo,Android,13.81,yes,no,16,8,64,4,3000,172.5,2016,817,410.17,123.25
Vivo,Android,13.02,yes,no,13,8,64,4,2400,140.5,2016,1068,350.23,104.9
Vivo,Android,19.53,yes,no,16,8,128,4,3600,167.8,2016,618,608.2,243.37
Vivo,Android,19.53,yes,no,16,8,128,4,3600,167.8,2016,675,519.23,207.57
Vivo,Android,12.7,yes,no,8,5,16,4,2350,157,2015,735,129.38,51.77
Vivo,Android,11.27,no,no,8,2,32,4,2100,137,2015,873,129.85,38.9
Vivo,Android,12.7,yes,no,13,5,16,4,2300,153,2015,754,98.6,39.46
Vivo,Android,13.49,yes,no,13,5,32,4,4150,194,2015,753,438.7,175.45
Vivo,Android,13.02,yes,no,13,8,16,4,2450,151,2015,857,299.92,90.02
Vivo,Android,13.49,yes,no,13,5,16,4,2300,153,2015,780,430.21,172.15
Vivo,Android,13.49,yes,no,13,5,16,4,2300,156,2014,910,470.99,141.26
Vivo,Android,12.7,no,no,13,0.3,16,4,2000,150,2014,585,111.43,55.78
Vivo,Android,11.27,no,no,8,5,32,4,2100,156,2014,847,100.53,30.13
Vivo,Android,10.95,no,no,5,2,16,4,1900,130,2013,1092,109.63,32.96
Others,Android,12.7,yes,no,5,2,32,4,2000,134,2018,372,70.69,47.13
Others,Android,13.81,yes,no,16,8,32,4,3100,153,2018,479,109.2,54.62
Others,Android,13.49,yes,no,13,8,16,4,2900,145,2018,369,120.21,78.37
Others,Android,18.1,yes,no,8,5,16,4,3100,155,2018,593,101.79,50.71
Others,Android,25.56,yes,no,5,2,16,4,4600,465,2017,767,181.47,72.51
Others,Android,12.7,yes,no,5,2,32,4,2200,169,2017,686,79.7,31.82
Others,Android,13.49,yes,no,16,8,32,4,3000,166,2017,612,230.97,92.37
Others,Android,12.7,yes,no,13,5,16,4,2400,151,2017,792,99.61,39.7
Others,Android,25.56,yes,no,5,2,16,4,5830,439,2016,926,189.38,56.68
Others,Android,12.7,yes,no,5,2,32,4,2000,167.9,2016,622,58.39,23.35
Others,Android,13.49,yes,no,16,8,32,4,3000,155,2016,1047,380.54,114.18
Others,Android,13.49,yes,no,13,5,16,4,2960,150,2016,569,160.31,80.25
Others,Android,12.7,yes,no,8,5,32,4,2540,128,2016,959,100.98,30.44
Others,Android,8.41,no,no,2,5,16,4,1400,110,2016,1063,30.81,9.3
Others,Android,10.95,yes,no,5,2,32,4,1780,146,2015,720,69.7,27.84
Others,Android,13.49,yes,no,13,5,16,4,3000,159,2015,872,170.86,51.33
Others,Android,23.81,yes,no,5,2,16,4,2500,406,2015,737,211.88,84.67
Others,Android,12.7,yes,no,8,2,32,4,2500,155,2015,948,112.3,33.71
Others,Android,10.16,no,no,2,2,16,4,1400,112,2015,1048,60.77,18.41
Others,Android,12.7,yes,no,5,0.3,16,4,3000,162,2014,697,150.29,60.26
Others,Android,10.95,no,no,5,0.3,16,4,1880,152,2014,745,90.39,36.13
Others,Android,10.16,no,no,3.15,2,16,4,1400,117,2014,966,50.08,15.12
Others,Android,8.41,no,no,2,0.3,16,4,2000,118,2013,861,49.42,14.79
Others,Android,10.16,no,no,5,0.3,16,4,1500,136,2013,625,111.58,44.57
Others,Android,15.24,yes,no,16,16,64,4,3000,164,2018,486,300.76,150.22
Others,Android,15.24,yes,no,13,16,32,4,3000,153,2018,546,200.15,100.13
Others,Android,13.81,yes,no,16,5,64,4,3000,162,2017,769,191.49,76.63
Others,Android,13.81,yes,no,13,16,16,4,2900,160,2017,560,150.84,75.52
Others,Android,12.7,no,no,5,2,16,4,1800,156,2015,1065,118.74,35.7
Others,Android,12.7,no,no,5,1.3,16,4,1800,174,2014,566,101.24,50.59
Others,Android,10.95,yes,no,5,2,16,4,2100,141,2014,674,129.59,51.92
Others,Android,8.41,no,no,2,1.3,16,4,2100,105,2014,955,48.68,14.79
Others,Android,12.7,yes,no,8,2,32,4,2100,175,2014,658,160.29,64.35
Others,Android,12.7,yes,no,16,8,16,4,2350,143,2014,717,299.69,119.95
Others,Android,11.27,no,no,8,5,32,4,2000,124,2014,605,199.26,79.73
Others,Android,11.27,yes,no,8,5,16,4,2000,119,2014,850,201.58,60.51
Others,Android,12.7,no,no,16,8,16,4,2350,154,2014,974,350.06,105.03
Xiaomi,Android,21.43,yes,no,12,20,256,4,4000,205,2019,517,449.95,224.92
Xiaomi,Android,19.37,yes,no,12,8,64,4,4000,180,2019,256,129.75,100.29
Xiaomi,Android,15.72,yes,no,12,13,128,4,4000,186,2019,328,199.61,130.51
Xiaomi,Android,21.43,yes,no,12,20,64,4,3800,189,2019,362,600.19,390.27
Xiaomi,Android,21.43,yes,no,12,20,256,4,3300,173,2019,195,529.68,400.24
Xiaomi,Android,28.1,yes,no,12,20,64,4,3070,155,2019,353,303.24,197.95
Xiaomi,Android,21.43,yes,no,12,20,64,4,3300,173,2019,465,448.95,224.35
Xiaomi,Android,12.7,yes,no,8,5,32,4,3000,137,2019,506,80.12,40.18
Xiaomi,Android,15.72,yes,no,12,13,64,4,4000,186,2019,414,149.53,74.72
Xiaomi,Android,26.04,yes,no,13,8,64,4,3000,150,2018,446,169.3,84.52
Xiaomi,Android,21.43,yes,no,13,14.5,256,4,3200,218,2018,727,559.33,223.76
Xiaomi,Android,15.4,yes,no,13,20,256,4,4000,190,2018,668,450.03,179.98
Xiaomi,Android,19.37,yes,no,13,14.5,64,4,4000,182,2018,469,190.93,95.39
Xiaomi,Android,18.57,yes,no,13,20,128,4,3000,177,2018,440,501.19,250.75
Xiaomi,Android,19.37,yes,no,13,24,64,4,3350,169,2018,427,230.7,115.36
Xiaomi,Android,18.1,yes,no,13,20,256,4,4000,182,2018,390,289.58,188.17
Xiaomi,Android,28.42,yes,no,13,20,128,4,3000,166,2018,471,191.92,95.93
Xiaomi,Android,26.04,yes,no,13,5,64,4,4000,178,2018,535,181.78,90.85
Xiaomi,Android,16.67,yes,no,13,8,128,4,5500,221,2018,682,231.76,92.72
Xiaomi,Android,20.32,yes,no,13,5,64,4,6000,342.5,2018,665,159.53,63.78
Xiaomi,Android,25.56,yes,no,13,5,128,4,8620,485,2018,665,260.62,104.57
Xiaomi,Android,19.84,yes,no,13,5,64,4,3000,146,2018,525,120.71,60.25
Xiaomi,Android,19.84,yes,no,13,5,32,4,3000,145,2018,641,90.58,36.24
Xiaomi,Android,18.57,yes,no,13,20,128,4,3000,177,2018,682,500.57,200.18
Xiaomi,Android,18.57,yes,no,13,20,64,4,3400,175,2018,372,380.55,246.65
Xiaomi,Android,26.67,yes,no,13,20,128,4,3120,164,2018,620,259.7,103.81
Xiaomi,Android,28.42,yes,no,13,16,64,4,3080,170,2018,465,151.21,75.61
Xiaomi,Android,28.42,yes,no,13,5,256,4,3400,191,2018,590,401.38,200.78
Xiaomi,Android,28.42,yes,no,13,13,64,4,4000,181,2018,543,180.64,90.44
Xiaomi,Android,28.42,yes,no,13,20,64,4,4000,181,2018,386,180.06,117.74
Xiaomi,Android,28.42,yes,no,13,20,128,4,4000,190,2018,630,400.41,160.12
Xiaomi,Android,28.42,yes,no,12,5,64,4,4000,180,2018,442,161.25,80.82
Xiaomi,Android,13.81,yes,no,12,5,32,4,3300,157,2017,679,159.87,64.13
Xiaomi,Android,12.7,yes,no,13,5,32,4,3000,137,2017,769,110.7,44.46
Xiaomi,Android,13.49,yes,no,13,16,64,4,3080,153,2017,575,139.26,69.58
Xiaomi,Android,13.49,yes,no,13,5,16,4,3080,150,2017,782,90.38,36.21
Xiaomi,Android,13.49,yes,no,13,16,64,4,3500,163,2017,581,278.73,139.44
Xiaomi,Android,28.42,yes,no,12,5,128,4,3400,185,2017,677,408.86,163.6
Xiaomi,Android,13.49,yes,no,13,5,64,4,3080,165,2017,683,172.09,68.89
Xiaomi,Android,22.22,yes,no,12,5,32,4,5300,211,2017,761,200.13,80.11
Xiaomi,Android,12.7,yes,no,13,5,64,4,4100,150,2017,881,111.1,33.3
Xiaomi,Android,15.08,yes,no,13,8,64,4,3350,168,2017,616,327.32,131.05
Xiaomi,Android,19.21,no,no,13,5,64,4,6600,328,2017,825,289.76,87.07
Xiaomi,Android,15.08,yes,no,12,8,64,4,2860,135,2017,565,149.82,74.97
Xiaomi,Android,13.49,yes,no,13,5,64,4,4100,165,2017,626,129.44,51.78
Xiaomi,Android,13.49,yes,no,13,5,64,4,4100,165,2017,705,150.14,60.1
Xiaomi,Android,12.7,yes,no,13,5,16,4,3120,131.5,2016,939,109.13,32.86
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,156,2016,713,131.26,52.49
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,156,2016,734,160.66,64.33
Xiaomi,Android,15.88,yes,no,16,5,256,4,4400,209,2016,543,388.86,194.36
Xiaomi,Android,13.81,yes,no,22.5,8,64,4,4070,166,2016,726,310.48,124.23
Xiaomi,Android,13.81,yes,no,13,4,128,4,4100,168,2016,891,310.31,92.97
Xiaomi,Android,15.08,yes,no,12,4,128,4,4100,145,2016,612,251.61,100.53
Xiaomi,Android,13.49,yes,no,13,5,16,4,4100,175,2016,1042,171.06,51.53
Xiaomi,Android,13.49,yes,no,13,5,128,4,4050,174,2016,629,168.88,67.57
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,1030,169.22,50.88
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,881,150.99,45.03
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,144,2016,700,118.68,47.45
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,670,130.6,52.22
Xiaomi,Android,15.08,yes,no,16,4,128,4,3000,129,2016,709,239.32,95.67
Xiaomi,Android,22.22,yes,no,16,5,16,4,4850,145,2016,799,150.51,60.22
Xiaomi,Android,12.7,yes,no,13,5,64,4,3260,133,2016,698,220.54,88.13
Xiaomi,Android,13.49,yes,no,16,5,16,4,4050,164,2016,884,160.37,48.24
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,144,2016,1045,159.25,47.84
Xiaomi,Android,13.49,yes,no,13,5,16,4,3100,185,2015,980,140.03,41.89
Xiaomi,Android,19.21,no,no,8,5,16,4,6190,322,2015,1001,181.22,54.41
Xiaomi,Android,13.49,yes,no,13,5,16,4,4000,164,2015,812,179.82,53.98
Xiaomi,Android,12.7,yes,no,13,5,16,4,3080,132,2015,966,210.45,63.3
Xiaomi,Android,13.49,yes,no,13,5,16,4,3060,160,2015,1021,161.65,48.6
Xiaomi,Android,11.27,yes,no,8,2,16,4,2200,133,2015,1057,101.91,30.46
Xiaomi,Android,11.27,yes,no,8,2,16,4,2200,133,2015,665,121.55,48.54
Xiaomi,Android,12.7,yes,no,13,5,16,4,3120,130,2015,1081,260.14,78.14
Xiaomi,Android,13.81,yes,no,13,4,64,4,3000,161,2015,635,250.1,99.91
Xiaomi,Android,13.81,yes,no,13,4,16,4,3000,161,2015,902,189.82,57.01
Xiaomi,Android,11.27,yes,no,8,2,32,4,2200,132,2015,626,129.49,51.73
Xiaomi,Android,11.27,yes,no,8,2,32,4,2200,133,2015,772,129.84,51.99
Xiaomi,Android,12.7,yes,no,13,8,16,4,3080,149,2014,591,228.59,114.35
Xiaomi,Android,13.49,yes,no,13,5,32,4,3100,185,2014,842,160.58,48.21
Xiaomi,Android,12.7,yes,no,13,8,16,4,3080,149,2014,623,229.72,91.81
Xiaomi,Android,19.21,no,no,8,5,16,4,6700,360,2014,615,241.13,96.46
Xiaomi,Android,13.49,no,no,13,5,32,4,3100,199,2014,1017,121.05,36.44
Xiaomi,Android,12.7,no,no,13,2,16,4,3050,145,2013,916,201.39,60.4
Xiaomi,Android,11.27,no,no,8,1.6,32,4,2000,158,2014,913,89.22,26.81
Xiaomi,Android,11.27,no,no,8,1.3,16,4,2000,158,2013,793,99.77,40.07
Xiaomi,Android,10.64,no,no,8,2,16,4,2000,145,2013,565,249.27,124.83
XOLO,Android,12.7,yes,no,13,5,32,4,2400,,2015,576,138.44,69.38
XOLO,Android,13.49,yes,no,8,5,16,4,3200,,2015,800,179.33,53.81
XOLO,Android,12.7,no,no,8,2,32,4,2100,,2015,878,59.21,17.77
XOLO,Android,10.95,no,no,5,0.3,32,4,1800,,2015,1036,81.13,24.32
XOLO,Android,12.7,no,no,5,0.3,16,4,2500,,2015,679,77.26,30.85
XOLO,Windows,12.7,no,no,8,2,32,4,2200,,2015,838,120.51,36.14
XOLO,Android,12.7,no,no,8,5,32,4,2500,,2015,1045,119.75,35.78
XOLO,Android,13.49,no,no,13,2,32,4,2600,120,2014,1008,129.54,38.92
XOLO,Android,12.7,no,no,8,2,32,4,2100,120,2014,782,109.69,43.85
XOLO,Android,12.7,no,no,8,5,32,4,2500,120,2014,956,120.47,36.25
XOLO,Android,12.7,no,no,13,2,32,4,2100,120,2014,982,149.9,45.08
XOLO,Android,10.95,no,no,5,0.3,32,4,1700,120,2014,882,82.38,24.85
XOLO,Android,25.88,no,no,8,2,32,4,2500,120,2014,992,120.2,35.98
XOLO,Android,12.7,no,no,13,5,16,4,2100,120,2014,562,189.53,94.74
XOLO,Android,12.7,no,no,13,5,32,4,2300,120,2014,670,269.47,107.71
XOLO,Android,12.7,no,no,8,2,16,4,1920,120,2014,741,169.78,67.76
XOLO,Windows,11.27,no,no,8,2,32,4,1800,100,2014,669,121.59,48.57
XOLO,Android,10.16,no,no,3.15,0.3,16,4,1400,120,2014,573,60.54,30.19
XOLO,Android,12.7,no,no,8,2,32,4,2250,120,2014,1059,161.38,48.53
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2014,603,98.74,39.22
XOLO,Android,15.24,no,no,8,2,16,4,3000,120,2014,865,169.51,50.9
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2014,939,80.07,24
XOLO,Android,12.7,no,no,8,2,16,4,2250,120,2014,575,139.8,69.85
XOLO,Android,12.7,no,no,8,2,32,4,2000,120,2014,672,140.7,56.25
XOLO,Android,10.95,no,no,8,0.3,16,4,1800,120,2014,819,121.05,36.36
XOLO,Android,13.81,no,no,13,5,16,4,4000,148.85,2013,949,249.63,74.88
XOLO,Android,12.7,no,no,5,0.3,16,4,2000,148.85,2013,842,97.13,29.38
XOLO,Android,10.64,yes,no,8,1,32,4,1810,140,2013,565,189.08,94.56
XOLO,Android,17.78,no,no,5,0.3,16,4,4100,320,2013,686,188.8,75.47
XOLO,Android,10.16,no,no,5,0.3,16,4,1450,116,2013,551,90.58,45.24
XOLO,Android,10.95,no,no,8,1,16,4,2100,143.5,2013,659,102.04,40.79
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2013,593,120.34,60.33
XOLO,Android,13.49,no,no,13,2,32,4,2600,180,2013,1057,161.82,48.6
XOLO,Android,11.27,no,no,8,2,16,4,1800,138,2013,863,120.34,36.24
XOLO,Android,10.95,no,no,5,0.3,16,4,1900,148.85,2013,771,81.12,32.32
XOLO,Android,10.16,no,no,3.15,0.3,16,4,1500,148.85,2013,935,80.32,24.05
XOLO,Android,10.95,no,no,8,2,16,4,2400,151.3,2013,1042,120.76,36.23
XOLO,Android,17.78,no,no,2,0.65,32,4,4000,338,2013,1039,109.07,32.7
XOLO,Android,20.32,no,no,2,0.3,16,4,4000,480,2013,1004,119.69,35.98
XOLO,Android,12.7,no,no,13,5,16,4,2500,158,2013,1089,171.51,51.56
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2013,842,120.93,36.24
XOLO,Android,11.27,no,no,8,2,16,4,2000,167,2013,596,168.64,84.03
XOLO,Android,10.95,no,no,5,0.3,16,4,2000,147.7,2013,1007,121.08,36.23
XOLO,Android,11.27,no,no,8,1.3,32,4,1900,140,2013,852,171.23,51.25
XOLO,Android,10.64,no,no,5,0.3,16,4,2000,150,2013,739,139.72,55.95
XOLO,Android,8.41,no,no,5,0.65,16,4,1500,132,2013,1088,100.33,30.3
XOLO,Android,12.7,no,no,8,1.2,16,4,2100,171.1,2013,974,149.43,44.86
XOLO,Android,10.95,no,no,8,1,16,4,2100,143.5,2013,571,130.31,65.34
XOLO,Android,10.95,no,no,5,0.3,16,4,2400,151.3,2013,824,100.16,30.08
Others,Android,13.49,yes,no,16,8,32,4,9000,469,2018,621,249.61,99.96
Others,Android,12.7,no,no,13.1,2,16,4,2000,106,2013,707,189.96,76.02
Others,Android,13.49,yes,no,12,13,64,4,3300,170,2017,857,309.46,92.91
Others,Android,12.7,yes,no,8,2.1,32,4,2500,145,2014,662,150.69,60.18
Others,Android,11.27,yes,no,8,2,32,4,2000,128,2016,854,79.36,23.78
Others,Android,13.02,yes,no,13,5,16,4,3000,172,2016,1003,170.35,51.26
Others,Android,13.49,yes,no,13,5,32,4,4000,172,2016,977,180.28,54.18
Others,Android,15.24,yes,no,13,8,16,4,4000,153,2016,1012,179.21,53.63
Others,Android,13.02,yes,no,21,8,32,4,3000,159,2015,573,419.6,209.91
Others,Android,11.27,yes,no,8,2,32,4,2000,128,2015,1077,70.31,21.22
Others,Android,12.7,yes,no,8,5,16,4,2230,143,2015,874,91.37,27.38
Others,Android,13.49,yes,no,13,5,16,4,2500,154,2015,559,129.36,64.71
Others,Android,13.49,yes,no,13,5,16,4,2500,155,2015,777,129.88,51.89
ZTE,Android,10.32,yes,no,5,8,32,4,500,165,2019,383,449.81,292.68
ZTE,Android,15.24,yes,no,16,8,256,4,3800,193,2018,705,418.25,167.32
ZTE,Android,19.37,yes,no,14.5,8,128,4,3800,181,2018,466,449.85,224.89
ZTE,Android,28.42,yes,no,14.5,8,128,4,3450,172,2018,589,400.75,200.37
ZTE,Android,18.57,yes,no,14.5,20,128,4,4000,172,2018,444,650.78,325.34
ZTE,Android,15.24,yes,no,24,8,128,4,3800,185,2018,492,399.52,199.83
ZTE,Android,13.81,yes,no,14.5,8,64,4,3450,153,2018,662,260.54,104.15
ZTE,Android,15.4,yes,no,13,8,64,4,4000,170,2018,404,199.75,99.91
ZTE,Android,15.4,yes,no,14.5,16,64,4,5000,190,2018,371,300.36,195.51
ZTE,Android,19.84,yes,no,14.5,5,32,4,3200,172,2018,465,200.94,100.39
ZTE,Android,13.81,yes,no,14.5,8,32,4,3100,140,2018,373,149.34,96.67
ZTE,Android,13.49,yes,no,13,8,32,4,4000,164,2017,796,150.48,60.22
ZTE,Android,13.02,yes,no,13,5,32,4,5000,160,2017,627,188.36,75.48
ZTE,Android,24.29,yes,no,13,5,128,4,3100,170,2017,840,360.98,108.23
ZTE,Android,13.02,yes,no,13,8,64,4,3200,155,2017,889,198.45,59.52
ZTE,Android,13.49,yes,no,13,16,64,4,3200,168,2017,641,249.94,99.96
ZTE,Android,12.7,yes,no,8,2,32,4,4000,152,2016,929,79.81,23.77
ZTE,Android,13.02,yes,no,13,5,32,4,2540,136,2017,670,180.86,72.33
ZTE,Android,3.18,no,no,13,8,16,4,500,89,2017,890,201.79,60.61
ZTE,Android,13.49,yes,no,13,16,64,4,5000,180,2017,665,259.81,104
ZTE,Android,13.49,yes,no,13,16,64,4,3630,168,2017,727,300.01,119.96
ZTE,Android,13.49,yes,no,13,16,64,4,3000,164,2017,879,118.94,35.74
ZTE,Android,13.49,yes,no,13,5,32,4,3000,164,2017,819,230.57,69.15
ZTE,Android,13.49,yes,no,13,16,64,4,3200,173,2017,792,301,120.44
ZTE,Android,13.49,yes,no,13,8,128,4,3400,170,2017,685,451.18,180.57
ZTE,Android,15.24,yes,no,13,5,32,4,3100,180,2017,894,119,35.63
ZTE,Android,13.02,yes,no,13,16,64,4,2950,155,2017,707,169.13,67.7
ZTE,Android,12.7,yes,no,8,8,16,4,2400,130,2017,595,80.9,40.29
ZTE,Android,13.49,yes,no,8,5,16,4,3000,171,2017,819,130.94,39.38
ZTE,Android,12.7,yes,no,13,5,16,4,2800,141,2017,812,157.95,47.23
ZTE,Android,12.7,yes,no,8,5,16,4,2500,136,2017,887,149.18,44.75
ZTE,Android,13.49,yes,no,13,8,32,4,5000,189,2017,570,147.81,73.89
ZTE,Android,13.49,yes,no,13,8,32,4,3100,164,2017,716,189.81,76.01
ZTE,Android,13.49,yes,no,13,8,32,4,3140,185,2017,717,200.14,80.23
ZTE,Android,13.02,yes,no,13,13,32,4,2730,141,2017,577,250.35,125.16
ZTE,Android,15.24,yes,no,13,5,64,4,4100,196,2016,591,350.45,175.23
ZTE,Android,13.49,yes,no,13,5,16,4,3140,162,2016,924,200.66,60.09
ZTE,Android,13.49,yes,no,16,8,32,4,3000,160,2016,633,279.9,112.02
ZTE,Android,13.02,yes,no,23,13,64,4,3000,158,2016,835,218.49,65.65
ZTE,Android,13.02,yes,no,16,8,32,4,2705,153,2016,1075,220.21,66.18
ZTE,Android,13.49,yes,no,13,5,16,4,3000,158.8,2016,832,110.75,33.13
ZTE,Android,15.24,yes,no,13,5,32,4,3400,174.9,2016,877,108.59,32.49
ZTE,Android,13.49,yes,no,13,13,32,4,5000,190,2016,793,229.03,91.7
ZTE,Android,15.24,yes,no,16,8,64,4,4000,185,2016,609,201.2,80.57
ZTE,Android,13.49,yes,no,20,8,64,4,3250,175,2016,903,241.63,72.28
ZTE,Android,13.49,yes,no,16,8,64,4,3000,162,2016,1040,279.53,83.78
ZTE,Android,10.16,yes,no,5,2,32,4,1400,110,2016,601,68.7,27.26
ZTE,Android,15.24,yes,no,13,5,16,4,3400,160,2016,583,209.4,104.68
ZTE,Android,12.7,yes,no,16,8,64,4,2800,138,2016,649,159.17,63.68
ZTE,Android,12.7,no,no,8,2,32,4,2150,160,2016,1064,89.54,26.9
ZTE,Android,13.49,yes,no,13,5,16,4,3000,164,2016,800,200.82,60.29
ZTE,Android,12.7,yes,no,8,5,16,4,4000,160,2016,822,128.08,38.49
ZTE,Android,13.02,yes,no,13,5,16,4,2540,130,2016,918,117.96,35.38
ZTE,Android,13.02,yes,no,13,5,16,4,2500,160,2016,949,151.94,45.43
ZTE,Android,12.7,yes,no,13,5,16,4,2500,135,2016,917,129.2,38.78
ZTE,Android,13.49,yes,no,13,8,16,4,2540,135,2016,692,141.18,56.55
ZTE,Android,12.7,yes,no,13,8,16,4,2500,160,2016,747,118.15,47.12
ZTE,Android,13.02,yes,no,13,8,64,4,2200,135,2016,773,250.86,100.25
ZTE,Android,13.49,yes,no,8,2,16,4,3080,170.1,2016,752,118.59,47.56
ZTE,Android,12.7,yes,no,5,2,32,4,2300,164.4,2016,596,109.01,54.67
ZTE,Android,13.49,yes,no,13,5,16,4,3000,160,2015,786,168.6,67.39
ZTE,Android,13.49,yes,no,8,8,32,4,3000,169.8,2015,1081,290.54,87.03
ZTE,Android,12.7,yes,no,13,13,32,4,2500,131,2015,834,278.96,83.63
ZTE,Android,13.02,yes,no,13,8,32,4,2800,140,2015,751,299,119.52
ZTE,Android,13.49,yes,no,8,2,16,4,3000,170.1,2015,609,130.67,52.22
ZTE,Android,13.49,yes,no,8,8,32,4,3000,149.5,2015,887,251.57,75.55
ZTE,Android,13.02,yes,no,13,8,16,4,2200,140,2015,860,290.43,86.94
ZTE,Android,13.49,yes,no,8,8,128,4,3000,168,2015,594,300.26,149.93
ZTE,Android,13.81,yes,no,8,1,16,4,3400,194.8,2015,644,180.78,72.51
ZTE,Android,12.7,yes,no,5,2,32,4,2200,149.5,2015,738,101.67,40.59
ZTE,Android,12.7,yes,no,13,5,16,4,2200,122,2015,784,99.75,40.02
ZTE,Android,13.49,yes,no,8,8,32,4,3000,172.9,2015,818,289.02,86.52
ZTE,Android,10.16,yes,no,5,0.3,32,4,1500,131,2015,877,101.84,30.64
